Revenue_latest,Revenue_mean,Revenue_std,Expenditure_latest,Expenditure_mean,Expenditure_std,Staff_latest,Staff_mean,Staff_std,Profit_latest,Profit_mean,Profit_std,Profit_margin_latest,Profit_margin_mean,Revenue_trend,Expenditure_trend,Staff_trend,Loss_years
0.0,0.0,0.0,900900.0,375625.0,350410.49618031323,1.0,1.0,0.0,-900900.0,-375625.0,350410.49618031323,,,0.0,216289.99999999994,0.0,4
1320000.0,701400.0,579159.2527103404,792000.0,432830.0,342439.81602611573,2.0,1.25,0.9574271077563381,528000.0,268570.0,238645.95450164247,0.4,0.36734749455337684,446639.9999999999,263187.99999999994,0.7,0
6000000.0,4375000.0,2286737.122335374,12570000.0,11298500.0,988894.8376849785,1.0,2.0,1.1547005383792515,-6570000.0,-6923500.0,1739419.3475601755,-1.095,-3.194259090909091,1549999.9999999998,734999.9999999998,-0.7999999999999998,4
0.0,2156250.0,2566480.648021073,3773000.0,1699500.0,1986030.6308480408,0.0,0.5,0.5773502691896257,-3773000.0,456750.0,4505914.511321018,1.0,1.0,-1572499.9999999998,1434399.9999999998,-0.3999999999999999,2
591000.0,506000.0,84896.01482598187,296000.0,143900.0,101829.85809672918,2.0,2.0,0.0,295000.0,362100.0,70021.8061273296,0.49915397631133673,0.7278749138309206,61400.0,64919.999999999985,0.0,0
100000.0,100000.0,0.0,590000.0,590000.0,0.0,4.0,4.0,0.0,-490000.0,-490000.0,0.0,-4.9,-4.9,0.0,0.0,0.0,4
0.0,2156250.0,2566480.648021073,3773000.0,1699500.0,1986030.6308480408,2.0,2.0,0.0,-3773000.0,456750.0,4505914.511321018,1.0,1.0,-1572499.9999999998,1434399.9999999998,0.0,2
0.0,2156250.0,2566480.648021073,3773000.0,1699500.0,1986030.6308480408,4.0,3.5,1.9148542155126762,-3773000.0,456750.0,4505914.511321018,1.0,1.0,-1572499.9999999998,1434399.9999999998,-0.5999999999999999,2
3200000.0,2675000.0,888350.5314157619,2606000.0,2292950.0,653287.3869898301,3.0,2.5,1.0,594000.0,382050.0,252707.49230417894,0.185625,0.12995005952380953,609999.9999999999,427019.99999999994,0.5999999999999999,0
0.0,46250.0,92500.0,0.0,31800.0,63600.0,1.0,1.0,0.0,0.0,14450.0,28900.0,0.3124324324324324,0.3124324324324324,-55499.99999999999,-38159.999999999985,0.0,0
0.0,1643750.0,3287500.0,0.0,1092312.5,2184625.0,0.0,0.25,0.5,0.0,551437.5,1102875.0,0.33547528517110264,0.33547528517110264,-1972500.0000000002,-1310775.0,-0.29999999999999993,0
0.0,0.0,0.0,126000.0,31500.0,63000.0,1.0,1.0,0.0,-126000.0,-31500.0,63000.0,,,0.0,37799.99999999999,0.0,1
195000.0,163500.0,27814.864131731196,109000.0,93800.0,12607.669623421029,1.0,1.0,0.0,86000.0,69700.0,15282.451810273551,0.441025641025641,0.4235557962978311,3999.9999999999986,2579.999999999999,0.0,0
0.0,220760.0,259345.15688556823,0.0,177412.5,332126.90439800266,0.0,0.5,0.5773502691896257,0.0,43347.5,522648.5655055412,1.0,0.9547697368421053,-64912.00000000001,-77895.0,-0.3999999999999999,1
3000000.0,8000000.0,12023310.69215131,1410000.0,980250.0,363630.1921824791,1.0,1.0,0.0,1590000.0,7019750.0,11894848.75551878,0.53,0.6382574786324786,2960000.0000000005,274899.99999999994,0.0,0
17520000.0,12202500.0,3987753.1267619864,14820000.0,9603500.0,3617930.2093876824,3.0,3.0,0.0,2700000.0,2599000.0,895574.6758366943,0.1541095890410959,0.217476802280206,2999999.9999999995,2522799.999999999,0.0,0
50000.0,50000.0,0.0,360000.0,405000.0,33166.247903554,2.0,2.75,0.5,-310000.0,-355000.0,33166.247903554,-6.2,-7.1,0.0,-18000.0,-0.29999999999999993,4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0
0.0,762500.0,1525000.0,0.0,494250.0,988500.0,1.0,1.0,0.0,0.0,268250.0,536500.0,0.35180327868852457,0.35180327868852457,-914999.9999999997,-593099.9999999999,0.0,0
40000.0,40000.0,0.0,230000.0,230000.0,0.0,1.0,1.0,0.0,-190000.0,-190000.0,0.0,-4.75,-4.75,0.0,0.0,0.0,4
102968.1,133705.0675,59656.36548649461,337500.0,380493.75,337792.2255710602,0.0,0.5,0.5773502691896257,-234531.9,-246788.6825,288052.3253433015,-2.277714165843596,-1.412656042316886,-37540.732999999986,-181642.49999999997,-0.3999999999999999,3
720000.0,414000.0,228000.0,163200.0,89100.0,50384.52143267811,1.0,1.0,0.0,556800.0,324900.0,182881.9291236835,0.7733333333333333,0.7770175438596492,79199.99999999999,29879.999999999993,0.0,0
6000000.0,4375000.0,2286737.122335374,12570000.0,11298500.0,988894.8376849785,4.0,4.0,0.0,-6570000.0,-6923500.0,1739419.3475601755,-1.095,-3.194259090909091,1549999.9999999998,734999.9999999998,0.0,4
